sr_no,HostTimestamp,NodeTimestamp,X_mGa,Y_mGa,Z_mGa,X_mg,Y_mg,Z_mg,X_dps,Y (dps),Z_dps,move_type
74,559642,81734.0,258.0,-219.0,-283.0,-97.0,-1017.0,99.0,-6.5,-0.5,5.3,R
1,400009,106567.0,-306.0,-448.0,-60.0,137.0,-64.0,1035.0,3.0,-15.3,-33.6,R
2,400039,106573.0,-318.0,-453.0,-63.0,134.0,-58.0,1017.0,0.3,-6.8,-35.9,R
3,400130,106580.0,-331.0,-444.0,-64.0,119.0,-41.0,1039.0,-5.1,-1.8,-35.9,R
4,400158,106586.0,-357.0,-453.0,-58.0,79.0,-21.0,1009.0,-3.7,-2.6,-38.7,R
5,400189,106592.0,-360.0,-442.0,-63.0,115.0,30.0,1018.0,-3.6,-8.2,-33.5,R
6,400249,106598.0,-372.0,-442.0,-69.0,121.0,3.0,1013.0,-7.3,-2.3,-30.5,R
7,400311,106605.0,-378.0,-432.0,-72.0,150.0,-66.0,981.0,-5.3,-1.3,-30.3,R
8,400339,106611.0,-379.0,-439.0,-64.0,98.0,-24.0,1007.0,-14.6,-1.2,-23.8,R
9,400400,106617.0,-385.0,-427.0,-69.0,88.0,5.0,979.0,-21.1,14.3,-26.0,R
10,400460,106623.0,-385.0,-415.0,-75.0,91.0,41.0,987.0,-7.2,8.6,-19.9,R
11,400488,106630.0,-399.0,-411.0,-75.0,61.0,-16.0,937.0,-7.7,3.4,-16.1,R
12,400549,106636.0,-399.0,-411.0,-81.0,68.0,19.0,1013.0,-8.2,4.2,-13.3,R
13,400610,106642.0,-399.0,-408.0,-79.0,105.0,21.0,1039.0,-1.4,-5.5,-6.2,R
14,400639,106648.0,-405.0,-408.0,-76.0,137.0,-13.0,1011.0,-3.3,0.3,-7.7,R
15,400699,106655.0,-411.0,-402.0,-75.0,119.0,-50.0,979.0,-0.1,-6.3,-0.4,R
16,400760,106661.0,-399.0,-408.0,-72.0,134.0,-26.0,1018.0,3.0,-8.9,1.8,R
17,400788,106667.0,-399.0,-408.0,-72.0,134.0,-26.0,1018.0,-3.5,1.7,2.1,R
18,400850,106673.0,-400.0,-405.0,-69.0,51.0,-47.0,1018.0,0.7,-3.4,1.2,R
19,400910,106680.0,-408.0,-411.0,-76.0,89.0,-14.0,1022.0,0.9,-1.9,-2.7,R
20,400939,106686.0,-403.0,-403.0,-64.0,101.0,-13.0,1009.0,0.4,-2.5,-3.7,R
21,401000,106692.0,-412.0,-409.0,-67.0,164.0,-14.0,1009.0,2.2,-6.0,-2.2,R
22,401060,106698.0,-414.0,-403.0,-63.0,176.0,-7.0,1020.0,0.9,0.0,1.2,R
23,401089,106705.0,-418.0,-409.0,-73.0,137.0,-49.0,980.0,-2.1,3.0,2.8,R
24,401149,106711.0,-408.0,-406.0,-66.0,128.0,-56.0,991.0,1.6,3.2,3.0,R
25,401210,106717.0,-415.0,-402.0,-73.0,125.0,-76.0,1049.0,-1.8,0.8,5.7,R
26,401239,106723.0,-421.0,-414.0,-67.0,76.0,-44.0,1153.0,-4.0,-2.2,3.5,R
27,401300,106730.0,-402.0,-408.0,-67.0,125.0,-79.0,1066.0,-8.6,-5.6,-1.6,R
28,401360,106736.0,-409.0,-414.0,-72.0,182.0,-97.0,945.0,-8.9,-5.3,-6.3,R
29,401389,106742.0,-411.0,-400.0,-63.0,116.0,-132.0,906.0,-1.6,4.4,-3.5,R
30,401449,106748.0,-415.0,-400.0,-76.0,136.0,-91.0,960.0,7.4,-3.4,-2.8,R
31,401511,106755.0,-418.0,-406.0,-60.0,138.0,-66.0,985.0,3.3,0.0,-3.1,R
32,401539,106761.0,-426.0,-400.0,-66.0,133.0,-101.0,940.0,3.3,3.1,-2.8,R
33,401600,106767.0,-424.0,-402.0,-70.0,145.0,-77.0,984.0,7.3,0.9,0.2,R
34,401659,106773.0,-417.0,-406.0,-72.0,114.0,-84.0,994.0,1.1,7.6,1.9,R
35,401752,106780.0,-417.0,-400.0,-70.0,80.0,-73.0,1026.0,2.8,6.1,2.5,R
36,401760,106786.0,-414.0,-402.0,-64.0,81.0,-48.0,1038.0,1.1,0.3,1.8,R
37,401843,106792.0,-420.0,-400.0,-76.0,106.0,-55.0,1015.0,-0.4,0.2,-0.2,R
38,401843,106798.0,-420.0,-400.0,-76.0,106.0,-55.0,1015.0,0.9,-1.0,0.9,R
39,401900,106805.0,-420.0,-400.0,-76.0,141.0,-45.0,1013.0,1.4,-0.4,1.0,R
40,401989,106811.0,-423.0,-399.0,-73.0,112.0,-48.0,1011.0,1.1,0.7,-0.1,R
41,401998,106817.0,-426.0,-399.0,-69.0,120.0,-62.0,1003.0,-0.9,-0.7,1.8,R
42,402049,106823.0,-426.0,-396.0,-72.0,123.0,-59.0,1015.0,-3.9,1.4,3.0,R
43,402109,106830.0,-424.0,-400.0,-70.0,93.0,-93.0,994.0,-5.8,3.7,2.6,R
44,402140,106836.0,-424.0,-394.0,-73.0,86.0,-67.0,1030.0,-5.5,0.9,3.0,R
45,402199,106842.0,-417.0,-391.0,-79.0,104.0,-92.0,991.0,-6.2,3.4,0.9,R
46,402259,106848.0,-415.0,-402.0,-79.0,106.0,-82.0,997.0,-2.0,1.1,1.3,R
47,402289,106855.0,-421.0,-399.0,-69.0,115.0,-68.0,1005.0,0.9,0.9,1.5,R
48,402349,106861.0,-417.0,-400.0,-73.0,116.0,-71.0,992.0,3.6,0.9,0.5,R
49,402410,106867.0,-409.0,-394.0,-78.0,122.0,-67.0,1015.0,1.8,0.4,3.6,R
50,402438,106873.0,-409.0,-394.0,-78.0,103.0,-75.0,1007.0,1.4,2.7,3.5,R
51,402499,106880.0,-412.0,-399.0,-81.0,104.0,-88.0,997.0,0.4,1.5,4.0,R
52,402560,106886.0,-414.0,-403.0,-76.0,78.0,-84.0,1016.0,-1.2,3.5,4.5,R
53,402588,106892.0,-411.0,-399.0,-79.0,69.0,-92.0,1015.0,-1.5,3.0,3.2,R
54,402650,106898.0,-421.0,-396.0,-81.0,82.0,-84.0,1023.0,-1.6,1.4,2.4,R
55,402711,106905.0,-423.0,-394.0,-78.0,92.0,-83.0,1027.0,-1.2,0.7,2.2,R
56,402740,106911.0,-415.0,-391.0,-84.0,86.0,-91.0,1018.0,-2.5,0.5,2.1,R
57,402800,106917.0,-414.0,-394.0,-87.0,82.0,-87.0,1019.0,-3.0,0.5,1.8,R
58,402860,106923.0,-417.0,-396.0,-78.0,84.0,-90.0,1004.0,-2.3,-1.6,2.6,R
59,402888,106930.0,-417.0,-391.0,-79.0,94.0,-78.0,1013.0,-2.8,-1.3,3.0,R
60,402949,106936.0,-411.0,-400.0,-78.0,90.0,-87.0,1002.0,-3.5,-1.2,4.9,R
61,403010,106942.0,-400.0,-406.0,-82.0,94.0,-99.0,998.0,-3.4,-1.3,5.5,R
62,403039,106948.0,-409.0,-400.0,-90.0,96.0,-89.0,1016.0,-2.5,-1.3,5.7,R
63,403099,106955.0,-409.0,-402.0,-93.0,104.0,-85.0,1042.0,-2.6,-3.9,8.4,R
64,403160,106961.0,-402.0,-393.0,-79.0,101.0,-92.0,1036.0,-3.9,-4.6,9.3,R
65,403189,106967.0,-402.0,-393.0,-79.0,81.0,-122.0,999.0,-6.1,-3.7,8.1,R
1,604942,87396.0,256.0,-222.0,-321.0,-175.0,-988.0,36.0,-15.4,-1.7,-7.2,R
2,605001,87403.0,256.0,-222.0,-321.0,-194.0,-1027.0,193.0,0.6,-8.0,-5.5,R
3,605032,87409.0,258.0,-225.0,-316.0,-128.0,-1024.0,104.0,-3.1,1.2,-5.1,R
4,605092,87415.0,262.0,-216.0,-307.0,-85.0,-977.0,153.0,-7.0,13.5,1.6,R
5,605152,87421.0,262.0,-222.0,-304.0,13.0,-942.0,109.0,-11.6,11.7,9.3,R
6,605182,87428.0,265.0,-213.0,-288.0,-13.0,-891.0,82.0,-19.6,5.3,22.4,R
7,605242,87434.0,270.0,-199.0,-291.0,-31.0,-946.0,55.0,-7.6,11.3,19.9,R
8,605302,87440.0,265.0,-187.0,-268.0,-83.0,-967.0,66.0,-21.9,35.2,24.1,R
9,605332,87446.0,258.0,-175.0,-273.0,-4.0,-981.0,-4.0,-9.6,0.8,13.5,R
10,605392,87453.0,256.0,-183.0,-273.0,-70.0,-994.0,24.0,2.9,-16.1,-7.9,R
11,605453,87459.0,265.0,-180.0,-279.0,-63.0,-996.0,32.0,13.3,6.6,-1.4,R
12,605482,87465.0,253.0,-195.0,-280.0,-46.0,-1018.0,66.0,22.1,-6.5,-19.2,R
13,605542,87471.0,247.0,-202.0,-279.0,51.0,-1006.0,112.0,14.1,-19.3,-13.6,R
14,605602,87478.0,250.0,-210.0,-286.0,-52.0,-1002.0,106.0,7.6,-36.4,-5.9,R
15,605632,87484.0,244.0,-216.0,-292.0,-8.0,-983.0,111.0,10.7,11.7,11.0,R
16,605692,87490.0,249.0,-205.0,-294.0,-161.0,-970.0,66.0,-5.9,-10.8,18.1,R
17,605781,87496.0,247.0,-202.0,-292.0,-103.0,-968.0,56.0,10.5,37.9,13.5,R
18,605794,87503.0,234.0,-199.0,-298.0,-23.0,-993.0,189.0,4.3,0.2,-15.3,R
19,605872,87509.0,247.0,-196.0,-297.0,-87.0,-1017.0,170.0,-1.8,11.1,6.5,R
20,605901,87515.0,237.0,-196.0,-291.0,84.0,-982.0,117.0,6.5,-14.4,-12.3,R
21,605931,87521.0,238.0,-201.0,-294.0,56.0,-1023.0,222.0,11.5,-3.4,-4.4,R
22,605992,87528.0,241.0,-216.0,-295.0,70.0,-1001.0,177.0,7.8,-43.3,-15.5,R
23,606052,87534.0,237.0,-216.0,-307.0,31.0,-986.0,144.0,3.0,-4.9,2.4,R
24,606082,87540.0,235.0,-219.0,-303.0,-16.0,-999.0,180.0,-2.0,-14.7,-2.1,R
25,606142,87546.0,241.0,-222.0,-309.0,-24.0,-998.0,158.0,-1.0,-0.4,5.1,R
26,606202,87553.0,234.0,-220.0,-309.0,-91.0,-997.0,147.0,-4.8,-1.8,-0.4,R
27,606231,87559.0,231.0,-223.0,-306.0,3.0,-993.0,121.0,-2.3,-5.0,7.4,R
28,606292,87565.0,234.0,-220.0,-306.0,-59.0,-1010.0,187.0,-3.9,-8.4,-2.6,R
29,606352,87571.0,232.0,-223.0,-316.0,-115.0,-1003.0,169.0,-5.5,1.6,0.7,R
30,606388,87578.0,237.0,-226.0,-312.0,-26.0,-981.0,156.0,-4.2,3.5,-6.7,R
31,606441,87584.0,241.0,-223.0,-304.0,-43.0,-978.0,167.0,3.5,12.6,5.2,R
32,606502,87590.0,240.0,-226.0,-309.0,-87.0,-994.0,178.0,-1.6,0.0,0.1,R
33,606531,87596.0,240.0,-217.0,-319.0,-67.0,-990.0,149.0,-1.4,-3.4,1.8,R
34,606592,87603.0,234.0,-217.0,-312.0,-28.0,-982.0,138.0,-9.1,-9.1,-2.8,R
35,606652,87609.0,235.0,-226.0,-309.0,-70.0,-983.0,133.0,0.0,5.5,5.6,R
36,606681,87615.0,240.0,-229.0,-301.0,14.0,-986.0,128.0,-4.6,-1.8,-2.5,R
37,606742,87621.0,240.0,-225.0,-315.0,-30.0,-1008.0,177.0,2.7,-0.4,7.8,R
1,431389,110492.0,-402.0,-397.0,-87.0,-435.0,14.0,360.0,-53.3,-18.2,2.9,R
2,431450,110498.0,-424.0,-394.0,-85.0,-271.0,521.0,1075.0,0.1,-5.3,-21.8,R
3,431510,110505.0,-429.0,-393.0,-81.0,-17.0,332.0,959.0,2.5,-16.5,-24.7,R
4,431601,110511.0,-432.0,-397.0,-72.0,174.0,123.0,826.0,17.8,-9.3,-14.9,R
5,431623,110517.0,-426.0,-384.0,-67.0,243.0,31.0,951.0,11.4,8.1,-6.3,R
6,431690,110530.0,-438.0,-397.0,-49.0,127.0,-123.0,1005.0,34.9,4.6,8.8,R
7,431690,110523.0,-438.0,-397.0,-49.0,127.0,-123.0,1005.0,32.0,-25.9,10.5,R
8,431749,110536.0,-448.0,-390.0,-49.0,-76.0,31.0,1100.0,13.8,14.8,0.9,R
9,431809,110542.0,-453.0,-400.0,-49.0,33.0,328.0,1308.0,28.6,-25.0,-2.1,R
10,431839,110548.0,-456.0,-397.0,-40.0,115.0,48.0,940.0,-5.2,-22.0,0.6,R
11,431901,110555.0,-441.0,-391.0,-39.0,225.0,62.0,997.0,-5.7,-17.7,5.1,R
12,431960,110561.0,-445.0,-403.0,-33.0,131.0,17.0,1015.0,-15.9,-21.0,19.5,R
13,431989,110567.0,-433.0,-411.0,-39.0,112.0,-31.0,960.0,-10.5,-7.8,12.5,R
14,432050,110573.0,-442.0,-411.0,-43.0,158.0,10.0,1005.0,-3.6,0.7,2.8,R
15,432110,110580.0,-436.0,-394.0,-45.0,176.0,-12.0,945.0,-6.7,12.7,-2.3,R
16,432139,110586.0,-435.0,-402.0,-40.0,178.0,17.0,970.0,-6.6,6.4,0.2,R
17,432200,110592.0,-448.0,-406.0,-40.0,204.0,31.0,988.0,-3.1,-2.1,4.5,R
18,432260,110598.0,-439.0,-403.0,-42.0,188.0,1.0,989.0,-4.8,-1.8,6.3,R
19,432290,110605.0,-436.0,-402.0,-45.0,163.0,-5.0,997.0,-3.6,7.9,3.6,R
20,432351,110611.0,-432.0,-406.0,-43.0,119.0,-15.0,1032.0,-6.3,1.1,9.6,R
21,432411,110617.0,-432.0,-396.0,-46.0,122.0,-31.0,1025.0,-9.5,0.2,7.9,R
22,432439,110623.0,-421.0,-414.0,-58.0,110.0,-30.0,1024.0,-10.7,2.5,8.8,R
23,432500,110630.0,-420.0,-411.0,-60.0,106.0,-20.0,1021.0,-12.2,4.8,5.8,R
24,432560,110636.0,-418.0,-408.0,-67.0,104.0,-46.0,977.0,-7.9,1.9,1.2,R
25,432589,110642.0,-421.0,-405.0,-55.0,169.0,-26.0,991.0,-3.9,2.9,-1.2,R
26,432653,110648.0,-411.0,-403.0,-57.0,173.0,-28.0,990.0,-6.5,3.1,4.5,R
27,432711,110655.0,-415.0,-406.0,-72.0,149.0,-56.0,986.0,-6.8,3.3,6.9,R
28,432770,110661.0,-405.0,-402.0,-61.0,150.0,-88.0,986.0,-8.0,7.0,10.2,R
29,432799,110667.0,-411.0,-406.0,-73.0,87.0,-86.0,1008.0,-7.8,4.6,13.2,R
30,432860,110673.0,-403.0,-412.0,-73.0,56.0,-138.0,963.0,-8.4,1.4,10.5,R
31,432889,110680.0,-397.0,-415.0,-75.0,65.0,-144.0,954.0,-0.7,0.0,7.5,R
32,432950,110686.0,-399.0,-411.0,-72.0,91.0,-67.0,1043.0,0.9,1.0,3.3,R
33,433010,110692.0,-408.0,-417.0,-72.0,116.0,-115.0,1011.0,-0.8,-1.8,2.5,R
34,433039,110698.0,-388.0,-411.0,-78.0,141.0,-84.0,1036.0,3.2,-2.8,2.9,R
35,433100,110705.0,-400.0,-405.0,-73.0,124.0,-91.0,1017.0,-0.6,1.0,2.8,R
36,433160,110711.0,-400.0,-418.0,-72.0,107.0,-80.0,1010.0,1.2,-0.9,3.2,R
37,433190,110717.0,-399.0,-403.0,-84.0,109.0,-74.0,1003.0,-2.0,-0.1,3.6,R
38,433251,110723.0,-399.0,-406.0,-70.0,124.0,-54.0,1034.0,-2.3,-0.9,6.5,R
39,433310,110730.0,-387.0,-414.0,-81.0,82.0,-69.0,1013.0,-4.2,0.0,6.8,R
40,433339,110736.0,-408.0,-409.0,-72.0,67.0,-32.0,1040.0,-6.8,-3.2,7.9,R
41,433400,110742.0,-384.0,-420.0,-78.0,80.0,-42.0,996.0,-7.3,-2.5,6.0,R
42,433460,110748.0,-391.0,-415.0,-73.0,114.0,-28.0,998.0,-6.2,-8.6,7.0,R
43,433489,110755.0,-382.0,-420.0,-84.0,159.0,-31.0,1030.0,-12.0,-1.8,11.0,R
44,433550,110761.0,-378.0,-420.0,-76.0,112.0,-55.0,1023.0,-9.3,-9.6,15.8,R
45,433611,110767.0,-370.0,-423.0,-78.0,127.0,-50.0,1016.0,-7.6,-13.9,22.4,R
46,433639,110773.0,-355.0,-429.0,-81.0,133.0,-61.0,992.0,-6.2,-12.1,23.5,R
47,433699,110780.0,-352.0,-433.0,-72.0,136.0,-44.0,932.0,5.5,-19.1,25.9,R
1,635691,91240.0,261.0,-262.0,-334.0,-108.0,-988.0,127.0,37.1,-9.5,-13.7,R
2,635752,91246.0,243.0,-265.0,-340.0,20.0,-933.0,152.0,40.8,-13.9,12.6,R
3,635781,91253.0,240.0,-255.0,-346.0,-36.0,-920.0,288.0,11.6,29.6,25.9,R
4,635841,91259.0,235.0,-241.0,-337.0,58.0,-947.0,224.0,-3.9,45.5,21.9,R
5,635902,91265.0,232.0,-225.0,-325.0,-24.0,-952.0,211.0,-23.5,19.8,7.4,R
6,635932,91271.0,237.0,-220.0,-324.0,-92.0,-938.0,106.0,-21.9,24.4,-6.3,R
7,635992,91278.0,247.0,-222.0,-316.0,30.0,-940.0,41.0,-14.0,15.8,-12.5,R
8,636052,91284.0,243.0,-217.0,-313.0,-116.0,-1030.0,276.0,14.5,29.9,-17.8,R
9,636082,91290.0,250.0,-234.0,-313.0,71.0,-923.0,93.0,-0.1,-1.7,-53.9,R
10,636172,91296.0,244.0,-235.0,-307.0,108.0,-1034.0,259.0,2.3,42.8,-20.4,R
11,636201,91303.0,249.0,-237.0,-306.0,458.0,-967.0,131.0,-13.8,2.3,-10.7,R
12,636232,91309.0,252.0,-240.0,-300.0,357.0,-1016.0,201.0,-6.1,23.9,10.0,R
13,636291,91315.0,244.0,-228.0,-294.0,348.0,-968.0,52.0,-11.8,10.6,15.0,R
14,636356,91321.0,250.0,-231.0,-294.0,143.0,-994.0,101.0,-7.6,-2.1,20.0,R
15,636387,91328.0,247.0,-214.0,-292.0,71.0,-987.0,80.0,-1.9,-6.2,18.6,R
16,636471,91334.0,246.0,-210.0,-292.0,-82.0,-994.0,100.0,-2.9,-6.6,10.6,R
17,636502,91340.0,241.0,-210.0,-295.0,-34.0,-990.0,105.0,-5.8,-5.6,3.5,R
18,636532,91346.0,244.0,-213.0,-297.0,-112.0,-997.0,175.0,-3.8,-1.6,4.0,R
19,636591,91353.0,249.0,-219.0,-300.0,-38.0,-979.0,122.0,4.0,-9.5,-2.3,R
20,636651,91359.0,249.0,-225.0,-294.0,-72.0,-1016.0,188.0,3.4,-1.6,3.2,R
21,636681,91365.0,243.0,-216.0,-291.0,-68.0,-995.0,167.0,0.6,-1.0,3.3,R
22,636741,91371.0,246.0,-213.0,-285.0,-134.0,-1015.0,236.0,0.6,-1.0,3.3,R
23,636801,91378.0,243.0,-219.0,-297.0,-92.0,-982.0,139.0,-4.2,5.3,1.4,R
24,636832,91384.0,241.0,-219.0,-300.0,-162.0,-989.0,148.0,-5.9,2.4,-5.2,R
25,636891,91390.0,244.0,-216.0,-292.0,-76.0,-991.0,145.0,-1.7,12.1,-5.8,R
26,636951,91396.0,255.0,-217.0,-285.0,-76.0,-991.0,145.0,-1.7,12.1,-5.8,R
27,636982,91403.0,253.0,-222.0,-280.0,71.0,-969.0,77.0,-5.4,6.7,-2.3,R
28,637041,91409.0,261.0,-214.0,-297.0,-7.0,-983.0,106.0,-4.5,-0.6,1.4,R
29,637102,91415.0,252.0,-210.0,-279.0,3.0,-992.0,140.0,2.3,3.8,4.0,R
30,637132,91421.0,249.0,-217.0,-294.0,-87.0,-996.0,125.0,-0.6,0.2,4.9,R
31,637191,91428.0,250.0,-213.0,-297.0,-30.0,-993.0,126.0,-1.1,-1.2,-2.5,R
32,637252,91434.0,246.0,-211.0,-294.0,2.0,-996.0,139.0,-1.8,0.0,0.6,R
33,637281,91440.0,249.0,-213.0,-286.0,-45.0,-985.0,91.0,-1.5,-6.3,-0.3,R
34,637341,91446.0,247.0,-217.0,-298.0,-51.0,-1012.0,171.0,1.8,-2.5,2.4,R
2,1131162,197973.0,-238.0,-439.0,-114.0,0.0,-218.0,1006.0,-3.8,5.7,-11.4,U
3,1131201,197980.0,-246.0,-433.0,-112.0,-28.0,-234.0,996.0,-3.8,-5.8,-9.9,U
4,1131291,197986.0,-243.0,-441.0,-108.0,-25.0,-228.0,953.0,-3.2,-3.4,-9.3,U
5,1131313,197992.0,-243.0,-441.0,-115.0,-18.0,-242.0,1005.0,2.1,-10.3,-5.6,U
6,1131350,197998.0,-249.0,-435.0,-106.0,-20.0,-238.0,991.0,-0.2,-7.7,-5.6,U
7,1131413,198005.0,-255.0,-438.0,-102.0,8.0,-211.0,918.0,-5.1,-3.5,-4.3,U
8,1131440,198011.0,-255.0,-438.0,-102.0,14.0,-228.0,896.0,6.0,-18.7,-1.8,U
9,1131501,198017.0,-262.0,-441.0,-100.0,64.0,-209.0,855.0,11.0,-21.4,1.5,U
10,1131561,198023.0,-264.0,-447.0,-88.0,41.0,-198.0,929.0,19.7,-18.6,4.0,U
11,1131589,198030.0,-262.0,-445.0,-87.0,62.0,-192.0,914.0,9.9,-8.5,4.7,U
12,1131651,198036.0,-261.0,-451.0,-75.0,55.0,-182.0,931.0,14.0,-11.1,5.3,U
13,1131712,198042.0,-265.0,-453.0,-78.0,98.0,-169.0,961.0,15.1,-10.4,4.6,U
14,1131743,198048.0,-262.0,-457.0,-78.0,87.0,-168.0,969.0,12.3,-4.8,4.3,U
15,1131800,198055.0,-271.0,-460.0,-76.0,89.0,-162.0,995.0,5.5,0.2,5.8,U
16,1131861,198061.0,-265.0,-448.0,-75.0,90.0,-167.0,998.0,2.0,-2.4,5.9,U
17,1131890,198067.0,-262.0,-453.0,-75.0,66.0,-179.0,997.0,-0.5,-0.1,6.3,U
18,1131951,198073.0,-259.0,-456.0,-75.0,54.0,-183.0,985.0,-2.2,0.4,3.9,U
19,1132011,198080.0,-267.0,-457.0,-73.0,92.0,-171.0,984.0,0.5,-0.8,2.3,U
20,1132040,198086.0,-264.0,-459.0,-75.0,98.0,-170.0,985.0,2.1,0.0,1.1,U
21,1132101,198092.0,-267.0,-457.0,-78.0,105.0,-165.0,973.0,1.5,1.9,0.6,U
22,1132160,198098.0,-270.0,-448.0,-72.0,119.0,-151.0,1023.0,3.0,0.8,1.3,U
23,1132190,198105.0,-267.0,-460.0,-76.0,78.0,-167.0,981.0,0.5,1.9,1.6,U
24,1132251,198111.0,-265.0,-454.0,-73.0,67.0,-159.0,981.0,3.6,-0.9,1.9,U
25,1132312,198117.0,-268.0,-459.0,-78.0,66.0,-147.0,1024.0,2.1,-1.4,1.1,U
26,1132340,198123.0,-256.0,-454.0,-76.0,82.0,-144.0,999.0,-2.5,2.8,0.0,U
27,1132401,198130.0,-267.0,-457.0,-75.0,70.0,-151.0,990.0,-1.6,0.4,0.6,U
28,1132460,198136.0,-267.0,-457.0,-75.0,77.0,-150.0,969.0,-0.4,-1.5,1.8,U
29,1132490,198142.0,-259.0,-454.0,-75.0,93.0,-144.0,1003.0,1.2,-3.7,2.1,U
30,1132550,198148.0,-268.0,-453.0,-72.0,90.0,-151.0,967.0,3.6,-4.3,1.5,U
31,1132611,198155.0,-268.0,-453.0,-72.0,126.0,-147.0,1020.0,3.0,0.0,1.2,U
32,1132640,198161.0,-270.0,-456.0,-73.0,121.0,-153.0,1005.0,3.0,1.5,1.6,U
33,1132701,198167.0,-270.0,-462.0,-69.0,94.0,-145.0,1026.0,4.1,1.0,1.6,U
34,1132761,198173.0,-273.0,-453.0,-72.0,88.0,-142.0,1023.0,0.7,1.2,2.3,U
35,1132790,198180.0,-277.0,-451.0,-78.0,80.0,-140.0,1000.0,-0.7,-0.7,2.2,U
36,1132851,198186.0,-268.0,-457.0,-75.0,86.0,-140.0,996.0,-1.6,0.4,2.5,U
37,1132912,198192.0,-262.0,-457.0,-69.0,92.0,-140.0,1007.0,-0.5,0.5,2.5,U
38,1132940,198198.0,-258.0,-457.0,-70.0,87.0,-142.0,995.0,0.9,-0.5,2.8,U
39,1133001,198205.0,-268.0,-454.0,-72.0,94.0,-141.0,989.0,-0.2,0.2,3.0,U
40,1133061,198211.0,-265.0,-456.0,-69.0,102.0,-144.0,986.0,0.0,0.2,4.4,U
41,1133092,198217.0,-268.0,-463.0,-70.0,91.0,-149.0,993.0,0.2,0.1,4.1,U
42,1133151,198223.0,-256.0,-447.0,-73.0,61.0,-157.0,993.0,0.9,1.3,2.8,U
43,1133211,198230.0,-264.0,-451.0,-76.0,55.0,-153.0,1018.0,0.1,1.4,2.3,U
44,1133239,198236.0,-265.0,-456.0,-78.0,36.0,-162.0,1035.0,-3.4,4.2,-1.6,U
45,1133301,198242.0,-265.0,-447.0,-73.0,51.0,-161.0,1013.0,-7.3,7.1,-5.4,U
46,1133390,198248.0,-264.0,-445.0,-79.0,51.0,-161.0,1013.0,-5.7,3.9,-5.1,U
47,1133409,198255.0,-273.0,-445.0,-90.0,65.0,-153.0,929.0,0.5,1.0,-4.2,U
48,1133450,198261.0,-274.0,-445.0,-75.0,85.0,-126.0,902.0,1.6,1.6,-3.0,U
49,1133511,198267.0,-274.0,-439.0,-81.0,122.0,-116.0,878.0,1.0,-1.1,4.9,U
50,1133540,198273.0,-268.0,-453.0,-78.0,49.0,-178.0,884.0,5.6,-6.3,13.7,U
51,1133601,198280.0,-259.0,-451.0,-79.0,66.0,-131.0,887.0,4.2,1.3,20.7,U
52,1133661,198286.0,-249.0,-433.0,-85.0,102.0,-126.0,916.0,10.0,12.3,20.1,U
53,1133690,198292.0,-247.0,-450.0,-81.0,98.0,-148.0,1067.0,-0.9,4.1,30.5,U
54,1133751,198298.0,-237.0,-456.0,-87.0,83.0,-168.0,705.0,-2.2,8.5,37.8,U
1,1838613,241621.0,222.0,-213.0,-333.0,44.0,-1473.0,431.0,23.5,-0.7,-1.1,U
2,1838643,241628.0,235.0,-213.0,-330.0,24.0,-1247.0,151.0,-62.7,15.9,39.6,U
3,1838703,241634.0,249.0,-198.0,-298.0,24.0,-1247.0,151.0,-65.3,37.5,32.2,U
4,1838763,241640.0,261.0,-193.0,-265.0,32.0,-965.0,-34.0,-55.0,7.1,14.2,U
5,1838793,241646.0,274.0,-187.0,-252.0,-145.0,-1043.0,39.0,-35.0,25.3,17.0,U
6,1838853,241653.0,283.0,-175.0,-238.0,19.0,-940.0,75.0,-57.1,20.3,10.3,U
7,1838913,241659.0,306.0,-174.0,-199.0,-55.0,-894.0,3.0,-70.9,0.1,7.4,U
8,1838943,241665.0,306.0,-172.0,-169.0,-73.0,-812.0,-213.0,-69.6,4.6,-8.8,U
9,1839003,241671.0,312.0,-174.0,-148.0,-97.0,-883.0,7.0,-56.8,0.9,-3.0,U
10,1839063,241678.0,325.0,-177.0,-132.0,-75.0,-827.0,-252.0,-56.7,-0.1,-1.1,U
11,1839093,241684.0,322.0,-178.0,-112.0,-31.0,-782.0,-355.0,-39.4,-0.7,-5.7,U
12,1839153,241690.0,328.0,-177.0,-94.0,-62.0,-796.0,-358.0,-30.4,-0.4,-4.3,U
13,1839213,241696.0,334.0,-177.0,-82.0,-70.0,-849.0,-304.0,-23.8,-0.4,-4.7,U
14,1839242,241703.0,343.0,-192.0,-69.0,-39.0,-865.0,-357.0,-22.4,4.6,-0.9,U
15,1839302,241709.0,339.0,-181.0,-60.0,-123.0,-902.0,-388.0,-26.6,0.9,-3.5,U
16,1839363,241715.0,334.0,-192.0,-55.0,-2.0,-868.0,-357.0,-15.8,-1.4,-4.6,U
17,1839393,241721.0,339.0,-189.0,-52.0,-82.0,-851.0,-374.0,-13.5,6.3,5.3,U
18,1839453,241728.0,340.0,-192.0,-57.0,-66.0,-831.0,-343.0,-4.6,3.9,-0.7,U
19,1839513,241734.0,337.0,-184.0,-45.0,-52.0,-812.0,-383.0,-12.0,-3.2,6.4,U
20,1839542,241740.0,345.0,-187.0,-43.0,-43.0,-801.0,-398.0,-6.7,-1.6,3.5,U
